1.497388648986816406e+01,7.850498962402343750e+01
1.372902679443359375e+01,6.352804183959960938e+01
1.813629531860351562e+01,7.829500579833984375e+01
1.810252952575683594e+01,7.751575469970703125e+01
1.724663925170898438e+01,7.162963867187500000e+01
1.815810585021972656e+01,6.911009979248046875e+01
1.077158069610595703e+01,5.657843017578125000e+01
1.694990921020507812e+01,7.053166961669921875e+01
1.421368408203125000e+01,6.643979644775390625e+01
7.782013893127441406e+00,4.443967819213867188e+01
7.819256186485290527e-01,5.560055160522460938e+01
1.495699024200439453e+01,6.671931457519531250e+01
1.860775947570800781e+01,7.816065979003906250e+01
9.032797813415527344e+00,6.900079345703125000e+01
9.673358917236328125e+00,5.603703689575195312e+01
2.825487518310546875e+01,6.345507431030273438e+01
2.598963546752929688e+01,6.145052719116210938e+01
1.469512557983398438e+01,5.819533538818359375e+01
1.380392932891845703e+01,4.577353668212890625e+01
1.971416282653808594e+01,6.424909210205078125e+01
1.316207981109619141e+01,4.491695404052734375e+01
1.819005012512207031e+01,5.918527984619140625e+01
9.094983100891113281e+00,4.311971664428710938e+01
-7.090505981445312500e+01,4.507434082031250000e+01
1.649096107482910156e+01,7.537945556640625000e+01
1.226460742950439453e+01,7.465355682373046875e+01
-6.358909130096435547e+00,7.672475433349609375e+01
1.905260658264160156e+01,7.039710235595703125e+01
-1.880489158630371094e+01,6.374537658691406250e+01
2.625245094299316406e+00,5.564913558959960938e+01
2.169574356079101562e+01,7.537068939208984375e+01
1.812803459167480469e+01,7.404247283935546875e+01
1.713894844055175781e+01,6.981747436523437500e+01
-4.571223556995391846e-01,7.765670776367187500e+01
-6.447658061981201172e+00,7.234418487548828125e+01
-6.871872711181640625e+01,4.287902832031250000e+01
-2.758304834365844727e+00,6.493580627441406250e+01
1.895565390586853027e+00,6.750643157958984375e+01
-1.219808959960937500e+01,6.076541137695312500e+01
1.745326232910156250e+01,7.889779663085937500e+01
6.025830745697021484e+00,6.248501205444335938e+01
5.691688656806945801e-01,6.167733764648437500e+01
-6.258451461791992188e+00,7.264814758300781250e+01
2.554175567626953125e+01,6.486896514892578125e+01
1.247752952575683594e+01,5.958311843872070312e+01
2.929422187805175781e+01,6.712852478027343750e+01
-2.320444345474243164e+00,6.629595947265625000e+01
5.129880428314208984e+00,6.462319183349609375e+01
1.330527782440185547e+01,6.497069549560546875e+01
1.331689548492431641e+01,7.341755676269531250e+01
1.485048484802246094e+01,4.347225570678710938e+01
2.026175308227539062e+01,6.857455444335937500e+01
-6.929138183593750000e+01,4.250163269042968750e+01
1.423112297058105469e+01,4.417982101440429688e+01
6.755232810974121094e+00,4.480726623535156250e+01
1.061457347869873047e+01,7.112380218505859375e+01
2.553774070739746094e+01,6.491888427734375000e+01
2.148560523986816406e+01,5.872680282592773438e+01
1.416506195068359375e+01,5.731736755371093750e+01
1.940602874755859375e+01,6.710688018798828125e+01
1.431755065917968750e+01,5.667601013183593750e+01
1.846564674377441406e+01,7.835099029541015625e+01
-6.796099853515625000e+01,4.260851669311523438e+01
1.046533489227294922e+01,4.241768646240234375e+01
1.333952426910400391e+01,4.569102859497070312e+01
8.642825126647949219e+00,4.540943527221679688e+01
1.371700859069824219e+01,4.659967041015625000e+01
8.264740943908691406e+00,5.114513015747070312e+01
1.249011611938476562e+01,4.409930801391601562e+01
1.163458347320556641e+01,4.876951599121093750e+01
-3.259739637374877930e+00,4.213464355468750000e+01
9.843515396118164062e+00,4.523985290527343750e+01
1.371621036529541016e+01,4.672564697265625000e+01
6.849050998687744141e+00,4.482027435302734375e+01
6.310122013092041016e+00,4.292573547363281250e+01
1.629425430297851562e+01,6.903537750244140625e+01
2.319476366043090820e+00,5.118633270263671875e+01
1.128371143341064453e+01,4.568747329711914062e+01
1.339407539367675781e+01,4.483486938476562500e+01
1.182891178131103516e+01,4.616224670410156250e+01
1.119357490539550781e+01,4.927056503295898438e+01
8.366777420043945312e+00,5.104097366333007812e+01
-3.490430068969726562e+01,-1.070121479034423828e+01
7.929657936096191406e+00,4.461392211914062500e+01
1.366071891784667969e+01,4.696283340454101562e+01
8.565241813659667969e+00,5.969382476806640625e+01
9.322642326354980469e+00,4.613883590698242188e+01
1.457868099212646484e+01,7.929700469970703125e+01
1.223217487335205078e+01,4.431882858276367188e+01
3.202320814132690430e+00,4.753356552124023438e+01
7.252614974975585938e+00,4.304281616210937500e+01
1.040271186828613281e+01,4.576145553588867188e+01
1.494287681579589844e+01,4.360411453247070312e+01
-3.036775827407836914e+00,4.173226547241210938e+01
1.178896999359130859e+01,4.574351882934570312e+01
1.096665573120117188e+01,4.952236557006835938e+01
8.652237892150878906e+00,4.310314941406250000e+01
2.513531923294067383e+00,5.188073348999023438e+01
1.741998291015625000e+01,6.794577789306640625e+01
1.264648532867431641e+01,4.434192657470703125e+01
8.509737968444824219e+00,4.369256210327148438e+01
1.419096755981445312e+01,5.670316314697265625e+01
9.252020835876464844e+00,6.996591186523437500e+01
1.215839576721191406e+01,5.206393814086914062e+01
-7.029875946044921875e+01,4.263578033447265625e+01
2.203156471252441406e+01,7.603115081787109375e+01
1.935988998413085938e+01,6.685088348388671875e+01
3.459903955459594727e+00,4.656322479248046875e+01
9.139415740966796875e+00,5.663346481323242188e+01
2.013916206359863281e+01,6.894738006591796875e+01
1.329926300048828125e+01,5.462736892700195312e+01
9.007338523864746094e+00,4.075669479370117188e+01
1.948955917358398438e+01,6.670239257812500000e+01
1.106600761413574219e+01,5.671619033813476562e+01
1.620571136474609375e+01,8.075698852539062500e+01
2.975553131103515625e+01,5.886936950683593750e+01
9.573415756225585938e+00,5.953774261474609375e+01
5.843434810638427734e+00,6.419103240966796875e+01
-1.421136736869812012e+00,7.689601898193359375e+01
1.871402549743652344e+01,7.846787261962890625e+01
1.135235595703125000e+01,7.140921020507812500e+01
1.848078155517578125e+01,7.052310943603515625e+01
1.782391357421875000e+01,7.102650451660156250e+01
2.892193984985351562e+01,5.808630752563476562e+01
9.755804061889648438e+00,6.125429534912109375e+01
1.998616027832031250e+01,5.811106491088867188e+01
6.375937461853027344e+00,6.158550643920898438e+01
1.768796730041503906e+01,7.085537719726562500e+01
1.538813209533691406e+01,7.659737396240234375e+01
9.162137985229492188e+00,6.356405258178710938e+01
6.727743148803710938e+00,4.806215286254882812e+01
-6.463407039642333984e+00,7.180352783203125000e+01
-7.314684391021728516e+00,7.529228973388671875e+01
1.333190631866455078e+01,7.373010253906250000e+01
1.824757194519042969e+01,7.824303436279296875e+01
1.415855598449707031e+01,6.942500305175781250e+01
1.211955738067626953e+01,6.194835662841796875e+01
2.087923622131347656e+01,6.867575836181640625e+01
2.903316497802734375e+01,6.646474456787109375e+01
5.287417602539062500e+01,2.738595390319824219e+01
6.195615768432617188e+01,3.329847335815429688e+01
8.444923400878906250e+01,2.694377422332763672e+00
7.859572601318359375e+01,-7.655387401580810547e+00
7.188504791259765625e+01,3.335976791381835938e+01
7.452516937255859375e+01,1.363627529144287109e+01
6.609705352783203125e+01,2.992792892456054688e+01
5.504161453247070312e+01,2.724626350402832031e+01
5.329804992675781250e+01,2.165670776367187500e+01
5.289242935180664062e+01,2.702428436279296875e+01
6.766744232177734375e+01,3.014661216735839844e+01
7.023797607421875000e+01,3.361892318725585938e+01
6.651386260986328125e+01,3.772817611694335938e+01
6.611220550537109375e+01,3.427135467529296875e+01
7.149442291259765625e+01,2.600788307189941406e+01
6.514188385009765625e+01,3.295864486694335938e+01
5.388918685913085938e+01,2.192797470092773438e+01
6.839077758789062500e+01,1.326537990570068359e+01
6.467655944824218750e+01,3.754262542724609375e+01
5.750510787963867188e+01,1.266425132751464844e+01
5.910293960571289062e+01,5.424717664718627930e-01
7.913566589355468750e+01,-2.692117929458618164e+00
7.001740264892578125e+01,3.730841445922851562e+01
8.374600982666015625e+01,6.436711311340332031e+00
5.644379425048828125e+01,6.867892265319824219e+00
6.822780609130859375e+01,2.605414867401123047e+00
6.307598495483398438e+01,-7.663738250732421875e+00
7.818871307373046875e+01,8.214541435241699219e+00
7.889453887939453125e+01,-9.648720741271972656e+00
5.661904907226562500e+01,1.587691903114318848e+00
6.133433151245117188e+01,3.378164291381835938e+01
8.034625244140625000e+01,-5.846295833587646484e+00
6.436669158935546875e+01,3.126404762268066406e+01
7.257262420654296875e+01,2.583792686462402344e+01
6.655966186523437500e+01,1.554541397094726562e+01
8.301409912109375000e+01,-4.322716236114501953e+00
7.120053100585937500e+01,1.298577022552490234e+01
8.297714233398437500e+01,5.031267642974853516e+00
6.387920379638671875e+01,3.646564865112304688e+01
6.080982971191406250e+01,2.019548797607421875e+01
6.462113952636718750e+01,3.009077072143554688e+01
6.983840179443359375e+01,1.457423877716064453e+01
6.589359283447265625e+01,1.540934753417968750e+01
7.270450592041015625e+01,2.692405700683593750e+01
5.044142150878906250e+01,3.452968215942382812e+01
6.132385635375976562e+01,3.588262939453125000e+01
7.446020507812500000e+01,1.669824028015136719e+01
5.469942474365234375e+01,3.349910736083984375e+01
6.422122192382812500e+01,6.205182075500488281e+00
6.468251037597656250e+01,5.272109508514404297e+00
5.353108596801757812e+01,2.855156326293945312e+01
7.122552490234375000e+01,1.593152713775634766e+01
6.806351470947265625e+01,1.300218296051025391e+01
6.474851226806640625e+01,1.260257816314697266e+01
6.621514892578125000e+01,1.298189735412597656e+01
7.242495727539062500e+01,1.453559684753417969e+01
8.465175628662109375e+01,1.382441043853759766e+00
6.555753326416015625e+01,3.003747940063476562e+01
8.177125549316406250e+01,-7.706327438354492188e-01
6.789663696289062500e+01,3.500213384628295898e+00
6.947700500488281250e+01,1.672127151489257812e+01
5.354753494262695312e+01,1.609066200256347656e+01
5.415372467041015625e+01,2.177011489868164062e+01
8.333606719970703125e+01,9.077621459960937500e+00
8.027243804931640625e+01,-1.555821537971496582e+00
6.323598098754882812e+01,-7.433509826660156250e+00
7.424704742431640625e+01,-5.555546283721923828e+00
5.449478149414062500e+01,2.571691513061523438e+01
5.641216278076171875e+01,2.318674850463867188e+01
8.189176940917968750e+01,7.877421855926513672e+00
5.909061050415039062e+01,2.342860221862792969e+01
5.075511550903320312e+01,1.531292057037353516e+01
5.297482681274414062e+01,1.745334625244140625e+01
5.449910354614257812e+01,2.542881011962890625e+01
5.198891448974609375e+01,1.863525962829589844e+01
6.581632232666015625e+01,-2.405916213989257812e+00
7.819709777832031250e+01,-8.617917060852050781e+00
4.151535797119140625e+01,2.891406250000000000e+01
6.348438644409179688e+01,8.765887022018432617e-01
6.511595916748046875e+01,1.708450764417648315e-01
5.953281784057617188e+01,6.082711696624755859e+00
6.059213638305664062e+01,-5.981818199157714844e+00
6.117028045654296875e+01,1.039446163177490234e+01
6.035702896118164062e+01,2.011335372924804688e+01
7.943184661865234375e+01,6.453135967254638672e+00
5.913000488281250000e+01,3.823238134384155273e+00
6.700945281982421875e+01,1.306245040893554688e+01
6.150290298461914062e+01,2.177255821228027344e+01
6.643985748291015625e+01,3.453799438476562500e+01
5.583825302124023438e+01,3.403490066528320312e+01
5.470968246459960938e+01,3.432034683227539062e+01
6.052915573120117188e+01,2.322404479980468750e+01
8.244342803955078125e+01,6.357219219207763672e+00
5.940059661865234375e+01,2.084324264526367188e+01
8.333795928955078125e+01,8.313315391540527344e+00
7.157298278808593750e+01,1.904815864562988281e+01
6.684791564941406250e+01,3.508821105957031250e+01
8.079586791992187500e+01,-4.226168632507324219e+00
5.138871765136718750e+01,3.558350372314453125e+01
8.178501129150390625e+01,7.671844005584716797e+00
5.200492858886718750e+01,5.015166759490966797e+00
6.667342376708984375e+01,1.358445358276367188e+01
6.814762878417968750e+01,1.482396221160888672e+01
8.259262847900390625e+01,6.986833095550537109e+00
4.942601776123046875e+01,3.604042434692382812e+01
6.565549468994140625e+01,6.094954490661621094e+00
8.242256927490234375e+01,-7.218294143676757812e-01
6.098934555053710938e+01,2.126908874511718750e+01
8.026973724365234375e+01,5.260405540466308594e-01
5.194514083862304688e+01,3.293569946289062500e+01
6.674491119384765625e+01,3.077722167968750000e+01
5.494108200073242188e+01,2.188972091674804688e+01
7.016854858398437500e+01,1.393497276306152344e+01
8.241168975830078125e+01,-5.869592189788818359e+00
5.289200592041015625e+01,2.696568298339843750e+01
6.177307128906250000e+01,3.388343429565429688e+01
6.576129913330078125e+01,3.008064079284667969e+01
5.908326721191406250e+01,2.058511734008789062e+01
7.790577697753906250e+01,1.070850610733032227e+00
7.660530090332031250e+01,-7.299431324005126953e+00
6.808016204833984375e+01,1.528324317932128906e+01
5.025293350219726562e+01,3.362535095214843750e+01
7.733507537841796875e+01,8.078087806701660156e+00
8.119412994384765625e+01,5.023917675018310547e+00
8.083590698242187500e+01,6.214196607470512390e-02
7.735740661621093750e+01,7.465437889099121094e+00
6.237846374511718750e+01,-3.347984850406646729e-01
7.578064727783203125e+01,5.551492691040039062e+00
7.708578491210937500e+01,3.894491910934448242e+00
6.115822982788085938e+01,4.022453784942626953e+00
7.579599761962890625e+01,5.653363227844238281e+00
6.047893142700195312e+01,2.675154209136962891e+00
7.782352447509765625e+01,5.917320251464843750e+00
6.096723556518554688e+01,6.391949653625488281e+00
7.768521118164062500e+01,8.264758110046386719e+00
6.320446014404296875e+01,-6.740808486938476562e-01
7.565521240234375000e+01,6.239847183227539062e+00
7.710159301757812500e+01,7.352956771850585938e+00
5.705269622802734375e+01,2.706517028808593750e+01
5.803247070312500000e+01,6.802260875701904297e+00
7.884319305419921875e+01,6.177464485168457031e+00
8.182718658447265625e+01,9.321394920349121094e+00
6.884908294677734375e+01,4.592785835266113281e+00
8.199943542480468750e+01,4.244765281677246094e+00
6.234305572509765625e+01,-7.563494205474853516e+00
8.277223205566406250e+01,5.276685714721679688e+00
5.078269958496093750e+01,1.701229095458984375e+01
5.347370529174804688e+01,2.177187347412109375e+01
6.642289733886718750e+01,-4.127988338470458984e+00
6.613330078125000000e+01,-3.890778303146362305e+00
8.448707580566406250e+01,7.257813215255737305e-01
8.250247955322265625e+01,-4.801588535308837891e+00
6.592514038085937500e+01,-2.634715080261230469e+00
6.498468017578125000e+01,7.708705496042966843e-03
8.171495056152343750e+01,7.287173271179199219e+00
6.821776580810546875e+01,2.224731254577636719e+01
5.056056213378906250e+01,3.395840072631835938e+01
5.268275451660156250e+01,2.742333793640136719e+01
6.472547912597656250e+01,1.249520778656005859e+01
5.751456832885742188e+01,1.360586833953857422e+01
8.290293121337890625e+01,4.950757980346679688e+00
6.693492126464843750e+01,1.755111312866210938e+01
5.291679763793945312e+01,1.626361656188964844e+01
5.080497741699218750e+01,3.506734466552734375e+01
6.640993499755859375e+01,3.509252166748046875e+01
5.033744812011718750e+01,3.423443222045898438e+01
7.384584808349609375e+01,-2.698296546936035156e+00
6.469185638427734375e+01,3.229628753662109375e+01
5.234620666503906250e+01,3.610768890380859375e+01
5.573614120483398438e+01,2.733770179748535156e+01
6.660748291015625000e+01,3.080729103088378906e+01
6.784956359863281250e+01,3.074310493469238281e+01
6.669947052001953125e+01,3.126736259460449219e+01
6.318044662475585938e+01,3.788623428344726562e+01
6.602324676513671875e+01,2.996087837219238281e+01
6.787496185302734375e+01,7.912506580352783203e+00
5.367026138305664062e+01,2.833061218261718750e+01
6.383155822753906250e+01,3.778701782226562500e+01
5.434749603271484375e+01,2.582229995727539062e+01
7.912166595458984375e+01,-8.004652857780456543e-01
8.437413787841796875e+01,3.635757207870483398e+00
5.185626983642578125e+01,4.997107028961181641e+00
6.953222656250000000e+01,1.274639511108398438e+01
6.484913635253906250e+01,3.357146835327148438e+01
4.630180358886718750e+01,6.502856254577636719e+00
8.274758911132812500e+01,3.366360902786254883e+00
6.856221008300781250e+01,3.794689941406250000e+01
8.169998168945312500e+01,9.420940399169921875e+00
1.906309723854064941e+00,-1.814388275146484375e+01
1.524292588233947754e+00,-1.757887649536132812e+01
1.943506050109863281e+01,-3.601219177246093750e+01
5.272889137268066406e+00,-7.548909759521484375e+01
-5.524784088134765625e+00,-7.805620574951171875e+01
-1.689866065979003906e+01,-4.570785522460937500e+01
-8.495643615722656250e+00,-4.219098663330078125e+01
-6.072349548339843750e+00,-1.437492370605468750e+01
8.877875328063964844e+00,-7.719166564941406250e+01
-1.455060672760009766e+01,-5.222213745117187500e+01
8.999232292175292969e+00,-7.731159973144531250e+01
-1.457777619361877441e+00,-5.824344253540039062e+01
-9.754467010498046875e+00,-3.732679367065429688e+01
-8.358963966369628906e+00,-4.078413772583007812e+01
1.087589740753173828e+01,-7.164400482177734375e+01
6.411139488220214844e+00,-5.513835906982421875e+01
-1.472255229949951172e+01,-5.241716766357421875e+01
1.476587009429931641e+01,-5.565899658203125000e+01
8.806115150451660156e+00,-7.762753295898437500e+01
3.287595748901367188e+00,-5.465291595458984375e+01
5.807126522064208984e+00,-4.569781875610351562e+01
9.164872169494628906e+00,-7.117672729492187500e+01
9.511559486389160156e+00,-7.402195739746093750e+01
-7.822721958160400391e+00,-7.615505981445312500e+01
2.209763765335083008e+00,-5.208623123168945312e+01
1.010798645019531250e+01,-7.355329132080078125e+01
-1.502102661132812500e+01,-4.572988891601562500e+01
-4.966729640960693359e+00,-5.885213851928710938e+01
1.061546611785888672e+01,-7.447339630126953125e+01
6.394910430908203125e+01,-2.926796150207519531e+01
9.888707160949707031e+00,-7.268688201904296875e+01
-4.551146507263183594e+00,-5.844454193115234375e+01
1.129123306274414062e+01,-5.511353683471679688e+01
4.584191799163818359e+00,-4.903701782226562500e+01
-1.548241710662841797e+01,-5.234177398681640625e+01
1.243835926055908203e+01,-5.576570510864257812e+01
-8.444422721862792969e+00,-7.084401702880859375e+01
1.075097370147705078e+01,-7.613147735595703125e+01
-6.202357769012451172e+00,-5.874349212646484375e+01
-6.095129489898681641e+00,-4.005984115600585938e+01
7.079162120819091797e+00,-5.518534469604492188e+01
1.213595008850097656e+01,-5.557888793945312500e+01
-2.508371543884277344e+01,-6.333748245239257812e+01
-2.670983695983886719e+01,-7.004623413085937500e+01
-2.682462501525878906e+01,-7.036610412597656250e+01
1.351328945159912109e+01,3.765683650970458984e+00
-2.635538101196289062e+01,-6.524633026123046875e+01
-3.962031602859497070e+00,1.776713371276855469e+01
1.309121417999267578e+01,3.536090373992919922e+00
1.771480751037597656e+01,2.261255025863647461e+00
-3.165457344055175781e+01,-6.741420745849609375e+01
1.602584838867187500e+01,5.022594928741455078e+00
1.176245212554931641e+01,4.441061401367187500e+01
1.228297328948974609e+01,4.420226669311523438e+01
-3.850311756134033203e+00,1.669785499572753906e+01
-1.419724559783935547e+01,-7.477896118164062500e+01
-2.571988868713378906e+01,-6.473686981201171875e+01
-1.458642482757568359e+01,-7.292968750000000000e+01
-1.738469505310058594e+01,-7.348963165283203125e+01
-2.633691596984863281e+01,-6.461817169189453125e+01
-2.793242835998535156e+01,-6.126250839233398438e+01
-1.510724449157714844e+01,-5.262842559814453125e+01
-2.748272514343261719e+01,-5.853048706054687500e+01
-1.565932750701904297e+01,-4.935869598388671875e+01
-2.628559684753417969e+01,-6.362616729736328125e+01
-1.594762706756591797e+01,-5.375334167480468750e+01
-1.500687503814697266e+01,-4.889190673828125000e+01
-2.963542938232421875e+01,-6.842917633056640625e+01
-1.761502265930175781e+01,-5.210147094726562500e+01
9.062406539916992188e+00,2.286645889282226562e+01
-1.572290325164794922e+01,-7.572602844238281250e+01
-2.671608543395996094e+01,-6.084135818481445312e+01
-8.278574943542480469e+00,-7.327184295654296875e+01
-1.472247314453125000e+01,-4.412071609497070312e+01
9.290806770324707031e+00,-7.254233551025390625e+01
-1.459072780609130859e+01,-4.389965438842773438e+01
-1.160707664489746094e+01,-6.714597320556640625e+01
-8.995628356933593750e+00,-1.024113273620605469e+01
-1.633387184143066406e+01,-7.553428649902343750e+01
-7.930524826049804688e+00,-7.335191345214843750e+01
6.418234252929687500e+01,-4.415538024902343750e+01
-6.396856307983398438e+00,-7.920959472656250000e+01
8.665434837341308594e+00,-6.237598037719726562e+01
-1.534184741973876953e+01,-7.076959228515625000e+01
7.319445133209228516e+00,-5.729963684082031250e+01
5.396675586700439453e+00,-5.609100723266601562e+01
1.140970706939697266e+01,-7.434685516357421875e+01
-4.363148689270019531e+00,-5.800873184204101562e+01
-1.240768623352050781e+01,-7.381852722167968750e+01
-1.162410736083984375e+01,-6.841516876220703125e+01
3.143506050109863281e+00,-5.681550216674804688e+01
-1.344269371032714844e+01,-5.301714706420898438e+01
-7.538507461547851562e+00,-7.912093353271484375e+01
-9.906457901000976562e+00,-6.611494445800781250e+01
-1.158123970031738281e+01,-6.840827178955078125e+01
-6.747971534729003906e+00,-7.857709503173828125e+01
6.989305019378662109e+00,-5.744812774658203125e+01
8.893668174743652344e+00,-6.131320953369140625e+01
-5.889788627624511719e+00,-3.998696517944335938e+01
-1.014178371429443359e+01,-7.448858642578125000e+01
-9.439685821533203125e+00,-5.399527359008789062e+01
3.326141595840454102e+00,-5.738434219360351562e+01
6.803493022918701172e+00,-5.634120178222656250e+01
-1.113263702392578125e+01,-5.387664794921875000e+01
1.020349502563476562e+01,-5.729913330078125000e+01
9.950763702392578125e+00,-7.157404327392578125e+01
6.426618576049804688e+00,-5.561804580688476562e+01
-9.911998748779296875e+00,-6.634106445312500000e+01
-1.040760231018066406e+01,-6.648517608642578125e+01
-3.384212017059326172e+00,-5.647500610351562500e+01
3.315320968627929688e+00,-5.453953170776367188e+01
-5.085653781890869141e+00,-5.777039718627929688e+01
-5.531295776367187500e+00,-6.193899154663085938e+01
-1.116864776611328125e+01,-7.003540802001953125e+01
-1.012160396575927734e+01,-5.446233749389648438e+01
-1.118918609619140625e+01,-7.076085662841796875e+01
-9.501790046691894531e+00,-6.767752838134765625e+01
6.051094532012939453e+00,-5.447177124023437500e+01
8.443294525146484375e+00,-5.502378082275390625e+01
-9.083986282348632812e+00,-5.364300918579101562e+01
-1.018991470336914062e+01,-5.265306091308593750e+01
3.072991847991943359e+00,-5.632429504394531250e+01
-3.047882795333862305e+00,-5.656032562255859375e+01
-8.076984405517578125e+00,-5.394661712646484375e+01
3.430165767669677734e+00,-5.489048004150390625e+01
-1.146634960174560547e+01,-5.395559310913085938e+01
-1.014559745788574219e+01,-4.215623474121093750e+01
6.787056446075439453e+00,-5.431046676635742188e+01
-5.196427345275878906e+00,-4.000439453125000000e+01
-4.055149078369140625e+00,-5.793942642211914062e+01
-3.683911561965942383e+00,-5.916408920288085938e+01
1.081308937072753906e+01,-7.203900909423828125e+01
-4.024300575256347656e+00,-5.615278625488281250e+01
-1.086224365234375000e+01,-6.808451080322265625e+01
-4.312184333801269531e+00,-5.808996963500976562e+01
-1.051931571960449219e+01,-3.886707305908203125e+01
8.962198257446289062e+00,-5.562059783935546875e+01
-5.279860973358154297e+00,-4.144920730590820312e+01
-6.001330375671386719e+00,-5.904660415649414062e+01
-3.546246051788330078e+00,-5.980753326416015625e+01
-4.662851810455322266e+00,-5.864268875122070312e+01
1.938838839530944824e+00,-5.388460922241210938e+01
1.050542449951171875e+01,-7.255366516113281250e+01
1.151592826843261719e+01,-5.605506134033203125e+01
-1.022237014770507812e+01,-6.851679229736328125e+01
-8.282973289489746094e+00,-7.073686981201171875e+01
1.271804141998291016e+01,-7.110838317871093750e+01
-1.753678083419799805e+00,-5.612993621826171875e+01
-5.774710655212402344e+00,-5.806867980957031250e+01
5.800660133361816406e+00,-5.456159973144531250e+01
-3.192650794982910156e+00,-5.661795806884765625e+01
1.260202121734619141e+01,-5.566476821899414062e+01
1.078262519836425781e+01,-7.188095855712890625e+01
-8.135820388793945312e+00,-5.477954101562500000e+01
-9.906414985656738281e+00,-3.837822341918945312e+01
4.887249469757080078e+00,-5.538275909423828125e+01
8.401465415954589844e+00,-5.551778030395507812e+01
-2.873904705047607422e-01,-5.575975418090820312e+01
1.370515060424804688e+01,-5.771852874755859375e+01
-1.456737327575683594e+01,-5.299315261840820312e+01
-1.094032287597656250e+01,-6.885370635986328125e+01
6.487897872924804688e+00,-5.358045196533203125e+01
-3.081881046295166016e+00,-5.663294601440429688e+01
-8.515714645385742188e+00,-5.424703598022460938e+01
-4.558204269409179688e+01,-3.910129547119140625e+01
-1.204601955413818359e+01,-4.133982849121093750e+01
-1.092842769622802734e+01,-5.390638732910156250e+01
6.420753479003906250e+00,-5.526033401489257812e+01
1.083351612091064453e+01,-7.320088195800781250e+01
1.170645618438720703e+01,-5.702212524414062500e+01
3.189500093460083008e+00,-5.458562088012695312e+01
7.397575855255126953e+00,-5.584278106689453125e+01
-4.006387710571289062e+00,-5.629080581665039062e+01
-1.183888626098632812e+01,-4.140903854370117188e+01
-5.655601978302001953e+00,-5.795425415039062500e+01
-8.607808113098144531e+00,-5.396096801757812500e+01
-8.113972663879394531e+00,-4.006922149658203125e+01
-6.006276130676269531e+00,-4.021154403686523438e+01
-2.568608760833740234e+00,-5.973946380615234375e+01
-9.177313804626464844e+00,-5.266781234741210938e+01
2.995350837707519531e+00,-5.436704254150390625e+01
-4.766182422637939453e+00,-5.915868377685546875e+01
-1.201535511016845703e+01,-4.131875610351562500e+01
9.445030212402343750e+00,-5.538523101806640625e+01
9.261907577514648438e+00,-5.041664123535156250e+01
2.966023445129394531e+00,-5.422190093994140625e+01
-1.044150638580322266e+01,-6.826548004150390625e+01
-6.610894203186035156e+00,-5.733446884155273438e+01
-5.321290969848632812e+00,-5.950091934204101562e+01
-6.534745216369628906e+00,-1.404427051544189453e+01
-4.121685504913330078e+00,-7.698345947265625000e+01
-6.820395469665527344e+00,-7.861024475097656250e+01
-6.894425392150878906e+00,-7.892591094970703125e+01
-1.179793071746826172e+01,-7.452568054199218750e+01
-1.445026302337646484e+01,-4.383684158325195312e+01
1.116059589385986328e+01,-6.910929870605468750e+01
5.779413223266601562e+00,-5.637757873535156250e+01
